project_id,state,project_type,total_land_required_hectares,land_acquired_percent,pending_approvals,compensation_pending_percent,legal_cases,affected_families,rr_completed_percent,possession_percent,planned_duration_months,environmental_clearance,forest_clearance,previous_delay_days,delay_days,delay_risk,project_status
LA05995,Karnataka,Irrigation,52.8,58.8,2,37.8,7,54,51.2,43.0,22,Not Required,Approved,170,281,High,Early Stage
LA05996,Uttar Pradesh,Irrigation,61.4,88.2,3,11.0,7,59,69.5,59.2,16,Not Required,Approved,80,125,Medium,In Progress
LA05997,Assam,Railway,138.2,59.7,2,44.4,4,87,52.4,40.3,74,Not Required,Approved,141,270,High,Early Stage
LA05998,Himachal Pradesh,Industrial Corridor,141.4,73.2,0,43.4,2,112,51.6,51.9,52,Approved,Pending,0,89,Low,In Progress
LA05999,Jharkhand,Metro,52.5,82.2,4,7.8,4,63,46.3,48.0,48,Approved,Pending,43,153,Medium,In Progress
LA06000,Gujarat,Power Transmission,22.8,47.1,2,45.5,2,19,47.2,39.9,74,Not Required,Pending,0,146,Medium,Early Stage
LA06001,Kerala,Irrigation,542.7,47.2,4,32.2,3,264,52.7,32.1,74,Pending,Approved,95,331,High,Early Stage
LA06002,Chhattisgarh,Highway,202.9,52.8,1,44.3,2,105,37.2,38.0,71,Pending,Approved,87,292,High,Early Stage
LA06003,Kerala,Irrigation,102.9,73.7,4,33.0,5,91,72.6,77.8,19,Not Required,Approved,79,196,Medium,In Progress
LA06004,Odisha,Power Transmission,104.5,94.1,1,10.6,6,90,100.0,92.0,31,Pending,Approved,0,59,Low,Near Completion
LA06005,West Bengal,Industrial Corridor,152.6,44.6,2,43.5,2,183,55.7,39.9,49,Approved,Approved,66,203,Medium,Early Stage
LA06006,Uttar Pradesh,Highway,169.0,67.7,0,34.0,5,154,56.8,55.7,40,Not Required,Approved,37,131,Medium,In Progress
LA06007,Madhya Pradesh,Irrigation,20.0,44.7,2,37.2,5,19,25.5,40.5,22,Pending,Approved,0,232,Medium,Early Stage
LA06008,Haryana,Airport,66.8,76.6,3,7.8,2,40,40.7,53.7,23,Approved,Approved,9,120,Medium,In Progress
LA06009,Gujarat,Railway,61.2,69.9,2,40.9,4,25,64.3,47.8,30,Approved,Pending,8,213,Medium,In Progress
LA06010,Gujarat,Irrigation,78.5,75.5,2,37.7,2,91,48.8,66.7,78,Approved,Not Required,0,39,Low,In Progress
LA06011,Telangana,Metro,173.3,66.4,0,42.1,6,39,62.0,58.0,73,Approved,Pending,0,171,Medium,In Progress
LA06012,Jharkhand,Irrigation,20.0,41.7,5,35.2,2,7,17.4,30.0,17,Approved,Approved,129,399,High,Early Stage
LA06013,Punjab,Industrial Corridor,28.6,55.6,1,36.6,2,26,62.4,48.0,81,Approved,Approved,70,160,Medium,Early Stage
LA06014,Odisha,Highway,50.4,54.1,1,20.7,4,11,33.4,72.3,68,Approved,Approved,101,225,Medium,Early Stage
LA06015,Bihar,Power Transmission,102.6,81.3,3,50.3,6,56,45.2,68.0,43,Approved,Approved,77,215,Medium,In Progress
LA06016,Karnataka,Metro,182.6,33.6,1,35.6,5,218,27.3,25.5,44,Pending,Pending,61,329,High,Early Stage
LA06017,Rajasthan,Metro,360.2,91.8,1,34.5,1,426,56.6,87.0,45,Pending,Approved,0,85,Low,Near Completion
LA06018,Gujarat,Railway,70.6,64.0,2,25.5,3,69,35.6,59.4,27,Approved,Not Required,10,163,Medium,In Progress
LA06019,Jharkhand,Highway,182.3,61.9,2,39.6,4,174,59.2,47.7,78,Approved,Not Required,33,161,Medium,In Progress
LA06020,Jharkhand,Industrial Corridor,164.6,64.4,1,31.5,4,171,41.3,52.1,22,Approved,Approved,0,130,Medium,In Progress
LA06021,Madhya Pradesh,Railway,142.7,52.6,1,36.4,0,143,52.5,57.4,49,Approved,Pending,127,215,Medium,Early Stage
LA06022,Madhya Pradesh,Power Transmission,88.2,82.1,2,29.7,3,24,69.3,86.2,77,Approved,Not Required,17,100,Medium,In Progress
LA06023,Rajasthan,Power Transmission,64.1,87.3,2,15.4,5,13,64.9,77.4,64,Pending,Pending,57,197,Medium,In Progress
LA06024,Assam,Industrial Corridor,36.4,64.0,0,15.4,2,33,46.5,46.5,18,Approved,Approved,33,84,Low,In Progress
LA06025,West Bengal,Highway,34.4,77.3,1,25.5,3,37,50.1,64.2,58,Approved,Approved,73,115,Medium,In Progress
LA06026,Jharkhand,Industrial Corridor,120.9,49.4,3,56.2,3,94,28.3,28.6,50,Pending,Approved,0,328,High,Early Stage
LA06027,Andhra Pradesh,Highway,85.9,34.5,2,51.2,2,63,30.6,12.2,45,Pending,Not Required,131,387,High,Early Stage
LA06028,Punjab,Irrigation,63.2,34.9,0,39.5,2,58,37.2,34.4,43,Approved,Approved,67,227,Medium,Early Stage
LA06029,Bihar,Metro,158.4,55.5,0,72.7,2,140,51.9,26.1,56,Approved,Pending,128,322,High,Early Stage
LA06030,Madhya Pradesh,Power Transmission,75.9,53.3,3,40.8,1,45,62.0,55.7,12,Approved,Pending,24,184,Medium,Early Stage
LA06031,Assam,Railway,41.4,72.6,2,19.9,2,28,56.1,69.3,81,Approved,Pending,47,84,Low,In Progress
LA06032,Haryana,Highway,71.8,45.3,2,70.9,3,83,59.8,35.0,24,Approved,Not Required,33,253,Medium,Early Stage
LA06033,Jharkhand,Power Transmission,180.8,86.4,0,1.7,3,115,65.9,66.2,41,Approved,Pending,0,0,Low,In Progress
LA06034,Uttarakhand,Metro,37.7,42.2,3,35.6,1,6,36.6,8.9,40,Pending,Approved,113,359,High,Early Stage
LA06035,Uttar Pradesh,Irrigation,107.5,80.9,5,37.8,5,44,99.0,85.2,35,Pending,Pending,23,154,Medium,In Progress
LA06036,Gujarat,Power Transmission,85.9,69.3,2,20.5,4,44,68.1,58.2,40,Approved,Approved,70,145,Medium,In Progress
LA06037,Odisha,Metro,47.1,72.4,4,38.9,3,27,58.4,26.9,72,Not Required,Not Required,119,197,Medium,In Progress
LA06038,Rajasthan,Railway,70.2,25.8,2,66.1,2,12,31.7,13.8,59,Approved,Approved,41,295,High,Early Stage
LA06039,Andhra Pradesh,Metro,23.7,77.4,0,52.3,5,16,63.3,81.0,53,Approved,Pending,0,158,Medium,In Progress
LA06040,Uttar Pradesh,Irrigation,98.8,76.3,2,40.8,1,46,88.8,52.1,75,Not Required,Not Required,63,119,Medium,In Progress
LA06041,Telangana,Power Transmission,28.2,72.4,3,24.7,6,5,50.5,58.9,28,Approved,Approved,84,231,Medium,In Progress
LA06042,Telangana,Railway,224.0,75.9,0,19.4,5,158,38.9,61.1,73,Approved,Approved,52,148,Medium,In Progress
LA06043,Telangana,Industrial Corridor,83.2,64.8,2,21.7,2,31,48.1,50.9,70,Approved,Not Required,34,102,Medium,In Progress
LA06044,Haryana,Highway,55.4,91.6,3,6.2,3,46,62.7,62.4,40,Pending,Approved,28,45,Low,Near Completion
LA06045,Odisha,Airport,241.4,50.0,0,47.2,1,209,31.9,43.1,75,Approved,Approved,0,95,Medium,Early Stage
LA06046,West Bengal,Irrigation,37.4,29.4,0,32.5,1,23,3.4,4.9,77,Approved,Not Required,82,232,Medium,Early Stage
LA06047,Karnataka,Irrigation,47.7,86.6,1,24.3,3,41,82.0,80.0,23,Approved,Pending,101,156,Medium,In Progress
LA06048,Odisha,Railway,20.0,40.4,0,24.6,1,13,41.4,31.6,82,Approved,Not Required,158,212,Medium,Early Stage
LA06049,Tamil Nadu,Railway,274.0,75.7,3,31.5,6,201,86.2,72.1,21,Approved,Approved,68,142,Medium,In Progress
LA06050,Rajasthan,Highway,442.3,90.4,4,13.7,4,100,76.1,69.3,84,Approved,Approved,0,23,Low,Near Completion
LA06051,Andhra Pradesh,Highway,21.7,44.8,4,53.0,3,15,50.1,40.8,83,Pending,Approved,0,236,Medium,Early Stage
LA06052,Karnataka,Railway,45.0,60.3,2,4.4,2,25,45.1,31.8,56,Pending,Approved,66,250,Medium,In Progress
LA06053,Telangana,Irrigation,95.5,82.6,1,35.9,1,46,55.0,63.8,62,Approved,Approved,205,221,Medium,In Progress
LA06054,Madhya Pradesh,Railway,58.1,86.9,3,22.3,3,30,53.2,58.8,67,Approved,Approved,115,190,Medium,In Progress
LA06055,Chhattisgarh,Railway,87.7,52.1,2,35.7,3,28,57.2,39.5,78,Approved,Not Required,104,209,Medium,Early Stage
LA06056,Assam,Industrial Corridor,81.5,58.0,3,44.4,1,97,55.9,50.7,22,Approved,Approved,0,151,Medium,Early Stage
LA06057,Maharashtra,Highway,127.3,66.6,2,38.7,2,113,60.3,45.3,51,Not Required,Approved,16,132,Medium,In Progress
LA06058,Kerala,Highway,39.8,90.5,1,3.7,5,9,60.0,100.0,51,Approved,Approved,59,10,Low,Near Completion
LA06059,Kerala,Power Transmission,106.0,54.5,1,41.9,3,96,67.1,40.9,24,Approved,Pending,8,161,Medium,Early Stage
LA06060,Telangana,Highway,34.9,75.8,3,37.1,4,35,53.6,49.1,18,Not Required,Pending,0,143,Medium,In Progress
LA06061,West Bengal,Railway,63.4,65.8,2,14.7,2,45,49.6,55.6,38,Pending,Approved,81,167,Medium,In Progress
LA06062,Jharkhand,Metro,20.6,67.9,2,35.1,2,18,46.2,77.9,23,Approved,Approved,0,52,Low,In Progress
LA06063,Telangana,Highway,63.8,53.0,2,55.3,2,57,44.7,49.2,60,Approved,Approved,0,175,Medium,Early Stage
LA06064,Gujarat,Highway,55.3,76.9,1,29.8,5,60,75.7,65.6,59,Approved,Approved,89,127,Medium,In Progress
LA06065,Telangana,Highway,200.7,68.4,1,26.7,2,202,54.2,45.4,55,Pending,Pending,53,200,Medium,In Progress
LA06066,Madhya Pradesh,Railway,85.6,74.5,6,12.6,5,51,55.1,63.0,42,Approved,Approved,46,147,Medium,In Progress
LA06067,Telangana,Irrigation,99.9,56.5,2,25.7,2,19,27.8,36.1,75,Approved,Pending,29,193,Medium,Early Stage
LA06068,Uttar Pradesh,Railway,88.3,39.3,1,43.5,4,47,54.9,38.8,27,Approved,Approved,81,210,Medium,Early Stage
LA06069,Karnataka,Railway,20.0,66.6,4,42.7,2,11,29.3,50.0,40,Approved,Pending,81,215,Medium,In Progress
LA06070,Himachal Pradesh,Railway,20.0,86.7,1,29.4,2,16,46.4,89.9,46,Pending,Approved,91,124,Medium,In Progress
LA06071,Karnataka,Power Transmission,68.7,92.6,3,14.3,3,67,77.9,91.1,13,Approved,Not Required,34,59,Low,Near Completion
LA06072,Haryana,Highway,114.1,60.7,1,26.7,4,31,43.9,37.5,70,Approved,Not Required,137,273,High,In Progress
LA06073,Haryana,Irrigation,73.7,11.1,4,56.6,1,47,16.1,0.0,20,Approved,Not Required,20,353,High,Early Stage
LA06074,Kerala,Railway,43.2,66.5,3,47.3,4,20,49.1,49.3,76,Approved,Approved,8,161,Medium,In Progress
LA06075,Uttarakhand,Power Transmission,73.4,95.1,2,0.0,3,71,49.8,78.4,34,Pending,Approved,122,170,Medium,Near Completion
LA06076,Maharashtra,Railway,68.2,61.2,2,36.5,0,41,23.3,49.5,80,Pending,Approved,149,278,High,In Progress
LA06077,Rajasthan,Highway,174.5,68.1,2,26.0,1,99,25.6,59.5,38,Approved,Pending,0,27,Low,In Progress
LA06078,Tamil Nadu,Metro,166.4,52.4,1,48.8,4,50,73.8,43.2,41,Approved,Pending,69,203,Medium,Early Stage
LA06079,Odisha,Highway,56.2,40.2,2,44.9,4,14,14.1,38.6,13,Approved,Pending,58,300,High,Early Stage
LA06080,Kerala,Industrial Corridor,86.3,21.5,1,42.6,1,102,9.6,0.0,13,Approved,Approved,43,245,Medium,Early Stage
LA06081,Assam,Airport,113.8,34.9,1,69.3,4,32,42.6,20.4,49,Pending,Not Required,73,341,High,Early Stage
LA06082,Telangana,Industrial Corridor,129.1,85.7,2,24.9,0,24,79.1,88.2,35,Pending,Approved,27,24,Low,In Progress
LA06083,Uttar Pradesh,Highway,366.8,92.8,3,20.3,6,83,58.2,87.3,17,Pending,Not Required,19,105,Medium,Near Completion
LA06084,Uttarakhand,Industrial Corridor,87.9,62.9,1,18.1,2,102,38.9,47.8,67,Approved,Pending,62,138,Medium,In Progress
LA06085,Punjab,Railway,243.1,46.5,2,39.9,4,78,33.5,52.0,70,Approved,Approved,20,182,Medium,Early Stage
LA06086,Jharkhand,Power Transmission,33.6,74.7,2,19.5,4,31,46.1,66.9,42,Approved,Pending,0,96,Medium,In Progress
LA06087,Andhra Pradesh,Industrial Corridor,52.4,51.1,0,40.2,2,10,48.5,46.3,81,Pending,Approved,27,243,Medium,Early Stage
LA06088,Andhra Pradesh,Airport,20.0,83.1,2,1.1,2,22,100.0,81.2,62,Pending,Pending,0,81,Low,In Progress
LA06089,Telangana,Irrigation,102.4,76.3,4,29.0,0,85,50.7,45.2,65,Pending,Approved,0,152,Medium,In Progress
LA06090,Haryana,Metro,156.1,20.1,2,68.3,3,63,6.0,3.9,63,Not Required,Not Required,70,313,High,Early Stage
LA06091,Uttar Pradesh,Metro,20.0,79.4,0,19.1,3,15,70.7,65.6,46,Approved,Pending,0,41,Low,In Progress
LA06092,Himachal Pradesh,Highway,105.6,71.9,0,33.1,4,113,16.5,55.7,18,Approved,Approved,37,144,Medium,In Progress
LA06093,Tamil Nadu,Industrial Corridor,150.4,66.6,2,20.3,0,156,53.2,65.3,24,Pending,Pending,34,162,Medium,In Progress
LA06094,West Bengal,Railway,143.3,50.8,3,61.6,5,61,24.3,61.0,46,Approved,Approved,162,324,High,Early Stage
LA06095,Rajasthan,Highway,32.6,44.9,3,32.4,3,11,57.7,32.9,41,Pending,Not Required,29,270,High,Early Stage
LA06096,Kerala,Irrigation,173.7,78.5,0,24.0,2,143,45.7,61.2,41,Approved,Approved,28,70,Low,In Progress
LA06097,Punjab,Highway,90.7,58.4,2,27.6,3,83,42.9,48.4,76,Pending,Approved,33,263,Medium,Early Stage
LA06098,Uttarakhand,Industrial Corridor,148.8,92.3,4,7.4,2,135,67.2,84.8,40,Approved,Approved,43,65,Low,Near Completion
LA06099,Jharkhand,Highway,80.9,73.1,0,48.3,1,57,60.4,71.0,50,Approved,Not Required,0,49,Low,In Progress
LA06100,Uttar Pradesh,Railway,124.4,35.4,0,67.7,2,134,37.9,6.8,74,Approved,Pending,133,332,High,Early Stage
LA06101,Uttar Pradesh,Irrigation,231.1,86.0,0,16.3,3,207,71.8,67.3,55,Approved,Approved,55,20,Low,In Progress
LA06102,Assam,Highway,75.7,85.0,2,63.9,5,41,47.5,73.9,60,Approved,Approved,47,130,Medium,In Progress
LA06103,West Bengal,Industrial Corridor,114.6,65.6,0,46.9,3,22,53.0,34.5,27,Approved,Approved,20,174,Medium,In Progress
LA06104,Gujarat,Airport,260.4,68.7,4,44.1,4,94,67.4,64.3,63,Approved,Approved,34,130,Medium,In Progress
LA06105,Chhattisgarh,Irrigation,80.4,65.2,2,34.0,3,17,38.8,45.5,51,Approved,Pending,0,165,Medium,In Progress
LA06106,Kerala,Highway,34.6,51.8,3,55.6,2,10,32.8,37.8,36,Pending,Pending,109,352,High,Early Stage
LA06107,Maharashtra,Irrigation,159.9,68.9,1,33.4,1,156,62.1,48.8,69,Approved,Pending,0,74,Low,In Progress
LA06108,Jharkhand,Railway,304.8,50.0,1,30.4,3,263,20.2,42.5,33,Pending,Approved,60,219,Medium,Early Stage
LA06109,Kerala,Railway,269.2,76.4,1,27.5,3,179,66.0,54.5,28,Pending,Pending,78,180,Medium,In Progress
LA06110,Kerala,Railway,165.3,75.1,1,23.2,4,189,64.9,69.9,23,Pending,Approved,115,133,Medium,In Progress
LA06111,Assam,Railway,20.0,56.0,1,24.2,2,16,23.9,41.2,50,Approved,Pending,73,230,Medium,Early Stage
LA06112,West Bengal,Metro,52.4,59.1,0,49.4,6,17,51.8,36.1,13,Pending,Approved,96,304,High,Early Stage
LA06113,West Bengal,Highway,54.8,78.8,2,28.6,4,46,57.0,55.7,78,Pending,Not Required,27,186,Medium,In Progress
LA06114,Kerala,Railway,93.5,81.3,1,24.3,0,66,53.0,62.3,75,Not Required,Not Required,0,17,Low,In Progress
LA06115,Tamil Nadu,Airport,378.0,61.8,1,56.9,3,324,58.1,62.4,52,Approved,Not Required,34,165,Medium,In Progress
LA06116,Tamil Nadu,Metro,35.9,58.2,3,39.9,3,16,30.9,36.8,25,Pending,Pending,55,320,High,Early Stage
LA06117,Chhattisgarh,Highway,605.4,90.3,2,35.1,1,463,70.7,63.1,26,Pending,Approved,37,71,Low,Near Completion
LA06118,Uttar Pradesh,Railway,65.0,77.7,2,14.6,1,69,62.7,64.1,37,Not Required,Pending,64,140,Medium,In Progress
LA06119,Bihar,Railway,46.9,62.1,2,26.3,3,33,54.2,40.3,75,Approved,Pending,25,220,Medium,In Progress
LA06120,Madhya Pradesh,Industrial Corridor,184.6,56.8,5,38.7,4,77,62.8,39.1,36,Approved,Approved,104,285,High,Early Stage
LA06121,Uttar Pradesh,Power Transmission,197.5,79.7,2,27.3,1,82,67.7,74.0,43,Approved,Approved,0,49,Low,In Progress
LA06122,Odisha,Metro,156.4,81.8,6,28.6,10,172,64.2,69.8,29,Not Required,Approved,78,247,Medium,In Progress
LA06123,Chhattisgarh,Industrial Corridor,46.8,81.5,0,37.2,3,55,52.7,69.0,57,Approved,Approved,95,101,Medium,In Progress
LA06124,Andhra Pradesh,Highway,137.9,77.0,0,71.1,4,56,69.2,88.1,63,Pending,Pending,116,262,Medium,In Progress
LA06125,Karnataka,Power Transmission,37.4,90.5,3,0.9,2,10,76.2,93.3,65,Approved,Approved,20,0,Low,Near Completion
LA06126,Uttar Pradesh,Railway,45.7,66.2,1,26.2,1,52,36.1,70.3,70,Pending,Not Required,54,243,Medium,In Progress
LA06127,Tamil Nadu,Railway,83.0,46.3,3,49.3,2,84,31.3,46.3,37,Approved,Approved,80,161,Medium,Early Stage
LA06128,Assam,Highway,44.8,42.3,3,70.2,3,31,18.7,43.8,28,Approved,Approved,0,268,Medium,Early Stage
LA06129,Rajasthan,Highway,220.3,50.6,4,39.4,2,64,44.5,53.0,28,Pending,Not Required,0,248,Medium,Early Stage
LA06130,Telangana,Irrigation,55.1,83.2,4,24.0,1,33,61.9,56.5,41,Approved,Approved,51,25,Low,In Progress
LA06131,Gujarat,Highway,74.6,72.7,0,25.1,1,23,61.9,41.3,37,Pending,Approved,77,140,Medium,In Progress
LA06132,Andhra Pradesh,Highway,42.6,92.9,0,25.2,4,39,65.9,70.8,19,Approved,Pending,0,48,Low,Near Completion
LA06133,Uttarakhand,Highway,217.4,81.2,2,25.0,4,154,64.7,63.7,81,Approved,Pending,74,164,Medium,In Progress
LA06134,Andhra Pradesh,Power Transmission,51.1,79.2,0,36.2,0,19,64.7,80.3,37,Pending,Approved,0,134,Medium,In Progress
LA06135,Punjab,Irrigation,237.6,76.3,8,42.7,5,86,66.1,59.0,51,Approved,Approved,41,240,Medium,In Progress
LA06136,Tamil Nadu,Power Transmission,223.2,84.8,2,18.8,6,119,64.8,48.9,64,Approved,Approved,24,151,Medium,In Progress
LA06137,Karnataka,Irrigation,61.6,35.7,3,61.8,2,52,10.7,21.5,54,Approved,Pending,164,401,High,Early Stage
LA06138,Haryana,Power Transmission,92.3,96.4,0,7.9,2,25,87.0,81.2,49,Pending,Approved,0,10,Low,Near Completion
LA06139,Gujarat,Metro,60.2,43.8,1,48.5,1,71,48.0,45.6,49,Pending,Pending,68,375,High,Early Stage
LA06140,Andhra Pradesh,Highway,143.1,81.8,1,16.9,2,93,82.9,67.4,80,Pending,Approved,103,208,Medium,In Progress
LA06141,Rajasthan,Railway,76.3,74.0,2,9.3,2,28,41.6,36.5,41,Approved,Approved,0,149,Medium,In Progress
LA06142,Maharashtra,Highway,63.1,82.8,2,35.5,3,26,53.8,76.2,76,Approved,Approved,26,73,Low,In Progress
LA06143,Bihar,Industrial Corridor,93.6,50.6,0,29.8,3,52,23.2,39.5,27,Pending,Pending,125,315,High,Early Stage
LA06144,Himachal Pradesh,Highway,23.5,52.7,1,32.1,1,28,8.1,40.6,20,Approved,Approved,0,165,Medium,Early Stage
LA06145,Gujarat,Highway,84.4,63.5,2,30.7,5,62,60.4,33.3,61,Approved,Pending,51,265,Medium,In Progress
LA06146,Chhattisgarh,Industrial Corridor,156.4,64.7,3,57.2,3,114,26.9,57.9,48,Pending,Pending,3,291,High,In Progress
LA06147,Bihar,Highway,101.2,90.4,3,39.8,3,21,77.7,59.0,25,Approved,Approved,16,115,Medium,Near Completion
LA06148,Haryana,Highway,202.1,33.9,2,31.2,2,87,4.7,37.1,43,Approved,Approved,0,228,Medium,Early Stage
LA06149,Gujarat,Highway,65.3,41.2,4,32.5,2,12,5.8,34.3,55,Pending,Approved,127,362,High,Early Stage
LA06150,Assam,Industrial Corridor,60.9,66.5,4,55.9,5,62,43.6,63.8,56,Pending,Not Required,56,277,High,In Progress
LA06151,Maharashtra,Highway,34.8,61.6,4,62.3,5,42,52.7,62.3,67,Approved,Not Required,0,176,Medium,In Progress
LA06152,Uttarakhand,Highway,63.8,87.7,0,27.5,2,59,39.3,85.9,68,Not Required,Not Required,15,46,Low,In Progress
LA06153,Punjab,Highway,478.7,57.7,3,39.9,4,473,35.1,42.9,49,Approved,Approved,0,196,Medium,Early Stage
LA06154,Rajasthan,Industrial Corridor,113.8,75.2,9,27.9,5,93,33.8,65.1,58,Approved,Approved,8,163,Medium,In Progress
LA06155,Maharashtra,Highway,54.7,81.6,1,22.5,3,57,71.7,54.6,58,Approved,Approved,54,25,Low,In Progress
LA06156,Kerala,Highway,38.3,70.6,1,16.2,4,23,52.8,50.1,45,Approved,Approved,0,92,Medium,In Progress
LA06157,Gujarat,Power Transmission,23.1,90.2,3,30.3,4,22,67.9,72.9,52,Pending,Approved,0,104,Medium,Near Completion
LA06158,Kerala,Irrigation,44.4,63.9,1,23.5,4,11,61.2,48.4,19,Pending,Approved,60,240,Medium,In Progress
LA06159,Jharkhand,Highway,171.6,85.5,3,30.8,4,124,60.7,68.9,59,Approved,Pending,19,105,Medium,In Progress
LA06160,Madhya Pradesh,Highway,62.6,76.1,2,28.6,4,40,63.6,53.2,72,Approved,Not Required,88,195,Medium,In Progress
LA06161,Uttar Pradesh,Highway,39.9,90.6,1,33.3,2,26,92.1,82.2,12,Pending,Approved,62,53,Low,Near Completion
LA06162,Uttar Pradesh,Industrial Corridor,43.8,45.8,3,36.6,4,23,34.9,22.5,62,Approved,Approved,32,277,High,Early Stage
LA06163,Uttar Pradesh,Highway,156.3,96.5,0,1.6,1,30,45.6,98.4,25,Pending,Pending,46,25,Low,Near Completion
LA06164,Karnataka,Power Transmission,84.0,35.2,4,38.5,4,51,33.3,24.8,79,Pending,Pending,41,283,High,Early Stage
LA06165,Uttar Pradesh,Irrigation,52.8,78.9,2,26.3,4,62,46.5,53.9,79,Approved,Pending,73,208,Medium,In Progress
LA06166,Punjab,Metro,69.3,49.5,3,40.9,3,63,30.8,40.7,48,Approved,Approved,0,197,Medium,Early Stage
LA06167,Rajasthan,Highway,587.0,69.5,0,16.4,3,668,42.0,40.9,52,Approved,Pending,93,169,Medium,In Progress
LA06168,Jharkhand,Irrigation,253.8,61.4,0,29.8,3,232,49.0,40.3,47,Pending,Approved,82,203,Medium,In Progress
LA06169,Chhattisgarh,Industrial Corridor,313.7,60.1,0,37.9,6,124,42.7,41.0,63,Pending,Approved,32,198,Medium,In Progress
LA06170,Jharkhand,Irrigation,20.3,91.8,0,28.0,3,10,66.1,89.2,17,Approved,Approved,71,59,Low,Near Completion
LA06171,Bihar,Highway,79.2,86.2,3,22.3,0,40,74.3,78.1,39,Pending,Approved,77,101,Medium,In Progress
LA06172,Rajasthan,Industrial Corridor,52.0,32.9,3,60.3,2,41,21.1,27.1,56,Approved,Not Required,36,230,Medium,Early Stage
LA06173,Uttarakhand,Irrigation,142.9,63.9,3,35.4,2,53,50.5,44.6,69,Approved,Not Required,70,195,Medium,In Progress
LA06174,Uttar Pradesh,Power Transmission,221.6,69.4,1,32.4,4,83,70.2,47.1,65,Pending,Approved,40,150,Medium,In Progress
LA06175,West Bengal,Metro,118.8,61.2,3,42.3,3,35,66.3,28.1,15,Approved,Pending,29,189,Medium,In Progress
LA06176,West Bengal,Metro,42.9,57.2,2,24.2,6,14,71.8,55.9,24,Pending,Approved,62,243,Medium,Early Stage
LA06177,Haryana,Railway,51.3,92.6,3,41.7,2,25,91.1,71.7,61,Not Required,Approved,118,118,Medium,Near Completion
LA06178,Bihar,Industrial Corridor,152.5,69.4,4,32.8,3,94,29.6,39.1,60,Pending,Approved,0,203,Medium,In Progress
LA06179,Jharkhand,Power Transmission,166.0,85.3,1,22.0,4,191,52.7,61.2,40,Approved,Pending,106,203,Medium,In Progress
LA06180,Uttarakhand,Airport,101.5,51.7,3,44.6,0,98,48.3,19.6,18,Pending,Approved,50,272,High,Early Stage
LA06181,Telangana,Highway,100.5,20.1,1,72.6,3,28,22.3,0.0,80,Approved,Approved,39,287,High,Early Stage
LA06182,Assam,Highway,93.9,87.1,1,27.1,2,112,62.4,69.8,59,Approved,Not Required,72,103,Medium,In Progress
LA06183,Tamil Nadu,Airport,113.2,85.2,0,30.8,0,32,76.3,77.9,61,Approved,Not Required,0,1,Low,In Progress
LA06184,Uttarakhand,Irrigation,165.4,78.4,2,27.9,3,186,43.6,64.7,36,Pending,Pending,0,102,Medium,In Progress
LA06185,Tamil Nadu,Highway,153.8,69.1,1,19.0,3,159,62.7,47.3,43,Approved,Pending,0,98,Medium,In Progress
LA06186,Assam,Railway,91.8,85.8,0,0.0,3,46,79.6,75.1,54,Pending,Pending,94,107,Medium,In Progress
LA06187,Telangana,Power Transmission,86.3,79.6,3,36.2,2,76,35.2,53.4,68,Pending,Approved,46,145,Medium,In Progress
LA06188,Himachal Pradesh,Metro,83.6,70.5,1,43.3,1,99,54.5,58.8,16,Pending,Approved,51,146,Medium,In Progress
LA06189,Karnataka,Highway,46.4,59.9,1,22.7,5,25,48.6,44.4,52,Approved,Approved,114,171,Medium,Early Stage
LA06190,West Bengal,Railway,45.9,42.3,2,30.9,2,27,16.7,16.3,20,Approved,Approved,51,274,High,Early Stage
LA06191,Uttarakhand,Railway,142.9,54.3,0,26.1,1,39,21.0,44.7,23,Approved,Approved,99,158,Medium,Early Stage
LA06192,Maharashtra,Highway,49.1,38.7,0,41.0,1,33,32.8,29.4,53,Approved,Pending,2,221,Medium,Early Stage
LA06193,Madhya Pradesh,Industrial Corridor,179.8,45.7,3,33.4,1,56,42.0,47.2,81,Not Required,Pending,62,237,Medium,Early Stage
LA06194,Gujarat,Airport,86.2,50.8,3,43.0,4,88,35.7,45.0,15,Approved,Approved,12,230,Medium,Early Stage
LA06195,Rajasthan,Airport,180.7,60.4,3,38.1,1,58,39.2,43.8,61,Approved,Approved,45,199,Medium,In Progress
LA06196,Telangana,Airport,154.7,72.3,1,30.1,2,36,60.9,76.6,19,Not Required,Approved,10,67,Low,In Progress
LA06197,Kerala,Highway,184.3,81.0,1,18.4,1,64,38.6,73.8,57,Approved,Approved,101,164,Medium,In Progress
LA06198,Madhya Pradesh,Highway,60.0,97.5,5,4.6,4,9,92.9,79.9,60,Approved,Approved,14,52,Low,Near Completion
LA06199,Tamil Nadu,Highway,127.4,42.6,3,28.0,7,61,65.3,12.2,19,Pending,Pending,0,240,Medium,Early Stage
LA06200,Tamil Nadu,Highway,168.5,50.0,6,34.7,2,150,39.1,51.4,38,Pending,Approved,73,242,Medium,Early Stage
LA06201,Uttarakhand,Industrial Corridor,24.1,54.0,1,46.9,2,28,60.7,27.3,82,Approved,Approved,40,100,Medium,Early Stage
